point_id,x_a,y_a,x_b,y_b,lon_a,lat_a,lon_b,lat_b,score,inlier
74,11972.8828125,60816.60546875,1388.5301513671875,3232.70849609375,42.6224479675293,-73.35691833496094,42.666011810302734,-73.36192321777344,-0.14600242674350739,False
75,11594.6123046875,60715.69921875,1107.0447998046875,3316.830810546875,42.63262176513672,-73.35804748535156,42.6395149230957,-73.3660659790039,0.3787582516670227,False
76,11594.6123046875,60715.69921875,1107.0447998046875,3316.830810546875,42.63262176513672,-73.35804748535156,42.6395149230957,-73.3660659790039,0.18220004439353943,False
77,10665.173828125,60127.77734375,1107.0447998046875,3316.830810546875,42.656742095947266,-73.36383819580078,42.6395149230957,-73.3660659790039,0.30792689323425293,False
78,10682.08203125,60138.171875,729.920654296875,3617.43505859375,42.65629959106445,-73.36373138427734,42.617340087890625,-73.3808822631836,-0.016774024814367294,False
79,10103.640625,58905.7109375,825.5549926757812,3270.980224609375,42.669071197509766,-73.37500762939453,42.60377502441406,-73.36380767822266,-0.07290512323379517,False
80,10315.884765625,58982.0234375,837.7109985351562,3252.01416015625,42.66340637207031,-73.37419891357422,42.60383224487305,-73.36286926269531,-0.25703826546669006,False
81,9124.431640625,58235.04296875,677.7562866210938,3541.0693359375,42.69438552856445,-73.38157653808594,42.60588836669922,-73.37711334228516,-0.27009207010269165,False
82,9220.9521484375,61054.26953125,1901.4852294921875,3134.501220703125,42.69899368286133,-73.3565673828125,42.71818542480469,-73.35708618164062,-0.09661120176315308,False
83,8822.0634765625,59062.72265625,1107.0447998046875,3316.830810546875,42.704872131347656,-73.37443542480469,42.6395149230957,-73.3660659790039,5.2941206973855515e-11,False
84,11922.328125,55274.35546875,1283.7783203125,3761.510498046875,42.60929870605469,-73.40607452392578,42.69158935546875,-73.38799285888672,0.06783381849527359,False
85,11859.76171875,55703.60546875,729.9450073242188,3617.3798828125,42.61215591430664,-73.40229797363281,42.617340087890625,-73.3808822631836,0.20652055740356445,False
86,10976.431640625,54804.6171875,729.920654296875,3617.43505859375,42.63424301147461,-73.41085815429688,42.617340087890625,-73.3808822631836,0.19188886880874634,False
87,11185.525390625,56225.23046875,1511.008056640625,3765.59375,42.632179260253906,-73.3980941772461,42.7181396484375,-73.38819885253906,0.11452464014291763,False
88,10581.4375,55352.19140625,623.33544921875,3660.453857421875,42.646610260009766,-73.40624237060547,42.60808563232422,-73.38300323486328,0.0269363671541214,False
89,10002.5419921875,56770.515625,1336.7662353515625,4036.101806640625,42.666316986083984,-73.39400482177734,42.717323303222656,-73.40157318115234,0.020119132474064827,False
90,9552.5400390625,58153.7890625,1283.7783203125,3761.510498046875,42.68234634399414,-73.38202667236328,42.69158935546875,-73.38799285888672,0.09626548737287521,False
91,9552.5400390625,58153.7890625,1283.7783203125,3761.510498046875,42.68234634399414,-73.38202667236328,42.69158935546875,-73.38799285888672,0.14257921278476715,False
92,9709.1865234375,57407.9921875,426.6390075683594,4090.35986328125,42.676082611083984,-73.38853454589844,42.61592483520508,-73.40425109863281,0.05645633488893509,False
93,9262.21484375,56551.01171875,1558.2860107421875,3681.83349609375,42.686222076416016,-73.39643096923828,42.717620849609375,-73.38406372070312,-0.0011106296442449093,False
94,8827.4228515625,56355.046875,1319.5654296875,3900.578369140625,42.69773864746094,-73.39844512939453,42.705650329589844,-73.39486694335938,-0.08390425145626068,False
95,8374.1396484375,56957.1875,1256.8551025390625,3958.822021484375,42.71182632446289,-73.39338684082031,42.70256042480469,-73.39775085449219,4.6452397484131325e-11,False
96,4843.81591796875,58069.96875,2190.120849609375,4103.79052734375,42.8122444152832,-73.3857650756836,42.82088088989258,-73.40492248535156,-0.05275560915470123,False
97,4139.4619140625,55260.015625,2259.083740234375,4219.529296875,42.82464599609375,-73.41116333007812,42.83717346191406,-73.41065216064453,-0.2316254824399948,False
98,4412.77978515625,55142.60546875,2296.799560546875,3816.1611328125,42.8167839050293,-73.41204071044922,42.81257247924805,-73.39069366455078,-0.28837352991104126,False
99,4211.69873046875,55924.83984375,2310.63330078125,3797.558837890625,42.824317932128906,-73.40521240234375,42.812835693359375,-73.38977813720703,-0.12581920623779297,False
100,4424.24951171875,58772.29296875,2182.40478515625,4206.89794921875,42.825599670410156,-73.37980651855469,42.827392578125,-73.41002655029297,-0.3502658009529114,False
101,3995.19140625,57645.74609375,2165.937255859375,4065.472412109375,42.83462905883789,-73.39006805419922,42.815330505371094,-73.40302276611328,-0.073752261698246,False
102,3995.19140625,57645.74609375,2165.937255859375,4065.472412109375,42.83462905883789,-73.39006805419922,42.815330505371094,-73.40302276611328,0.0764421671628952,False
103,3903.8310546875,55332.80078125,2082.1259765625,4216.41748046875,42.83134841918945,-73.4106674194336,42.81647491455078,-73.4104995727539,-0.2268645167350769,False
104,3684.216552734375,55209.58984375,2322.640869140625,4043.177490234375,42.83711624145508,-73.41190338134766,42.83185577392578,-73.40191650390625,-0.3481719195842743,False
105,3487.030029296875,55281.41796875,2258.448974609375,3875.439208984375,42.84275436401367,-73.41139221191406,42.8123893737793,-73.39362335205078,-0.38111263513565063,False
106,3102.47705078125,57141.6875,2289.90576171875,4230.78955078125,42.8580436706543,-73.39511108398438,42.841552734375,-73.41120910644531,-0.1427765190601349,False
107,2592.613525390625,56472.0,2212.170654296875,4101.84765625,42.8704719543457,-73.40138244628906,42.82329177856445,-73.40482330322266,-0.026096124202013016,False
108,2561.3916015625,56556.7109375,2165.937255859375,4065.472412109375,42.87154769897461,-73.40065002441406,42.815330505371094,-73.40302276611328,0.03438088670372963,False
109,2531.281982421875,56572.95703125,2299.220458984375,3887.0732421875,42.87242126464844,-73.40052032470703,42.81793975830078,-73.39420318603516,-0.2901441752910614,False
110,2672.57861328125,57951.00390625,2182.1943359375,4206.892578125,42.871944427490234,-73.3882064819336,42.827369689941406,-73.41002655029297,-0.21133512258529663,False
111,2668.14697265625,57725.1796875,2310.886962890625,3839.835205078125,42.87150573730469,-73.39020538330078,42.81589889526367,-73.3918685913086,-0.23445893824100494,False
112,2214.183349609375,55755.8515625,2320.82080078125,3910.9775390625,42.87915802001953,-73.40798950195312,42.82215118408203,-73.3953857421875,-0.17905350029468536,False
113,2630.74560546875,56702.6015625,2182.1943359375,4206.892578125,42.869991302490234,-73.39930725097656,42.827369689941406,-73.41002655029297,-0.3714992105960846,False
114,2189.27880859375,58556.37109375,2289.90576171875,4230.78955078125,42.88679885864258,-73.38314056396484,42.841552734375,-73.41120910644531,-0.10051797330379486,False
115,1991.8189697265625,58706.1328125,2166.51220703125,4064.92138671875,42.89262771606445,-73.38194274902344,42.81535720825195,-73.40299224853516,-0.1005408838391304,False
116,1989.163818359375,58818.1171875,2289.90576171875,4230.78955078125,42.892974853515625,-73.38095092773438,42.841552734375,-73.41120910644531,-0.19043411314487457,False
