point_id,x_a,y_a,x_b,y_b,lon_a,lat_a,lon_b,lat_b,score,inlier
36,864.9276123046875,47448.953125,1958.0814208984375,5783.10498046875,42.89590835571289,-73.48302459716797,42.91512680053711,-73.48847198486328,0.3111087381839752,False
37,4006.1005859375,48498.23828125,1326.38818359375,5413.20458984375,42.81127166748047,-73.47161102294922,42.81497573852539,-73.4699935913086,0.494968444108963,True
38,3249.815185546875,45133.09375,972.8889770507812,6002.0029296875,42.82377243041992,-73.5022964477539,42.81636428833008,-73.49942779541016,0.4508732557296753,False
39,2992.755859375,42900.92578125,743.586669921875,6454.67724609375,42.825279235839844,-73.52255249023438,42.822383880615234,-73.52212524414062,0.2402041256427765,False
40,2096.091064453125,44107.7109375,1091.8470458984375,6262.05126953125,42.85329818725586,-73.51226043701172,42.84901428222656,-73.51245880126953,0.5246299505233765,False
41,3462.116455078125,42761.34765625,694.661376953125,6394.21875,42.81184768676758,-73.52351379394531,42.812313079833984,-73.51908874511719,0.3279540538787842,False
42,3214.46875,43145.09375,756.4024047851562,6398.81982421875,42.81972122192383,-73.52021026611328,42.81983947753906,-73.51932525634766,0.23016603291034698,False
43,692.4505615234375,42599.8828125,1252.10302734375,6523.65087890625,42.88861083984375,-73.52674865722656,42.88664245605469,-73.52558898925781,0.27694305777549744,False
44,1999.5,43498.9921875,991.1803588867188,6408.02099609375,42.85445785522461,-73.51780700683594,42.84785842895508,-73.51978302001953,0.24691009521484375,False
45,2866.921875,43528.78125,851.8622436523438,6358.7216796875,42.83037567138672,-73.51697540283203,42.82805633544922,-73.5173110961914,0.21826332807540894,False
46,2378.190185546875,42768.984375,847.6299438476562,6496.7216796875,42.84206771850586,-73.52413940429688,42.83755111694336,-73.52423858642578,0.25988855957984924,False
47,2627.79638671875,42176.73828125,724.2221069335938,6597.84619140625,42.833614349365234,-73.5293197631836,42.83049011230469,-73.5293197631836,0.30776041746139526,False
48,1165.5458984375,42269.84765625,1069.90234375,6594.56396484375,42.874603271484375,-73.5294189453125,42.87055206298828,-73.5291519165039,0.23000109195709229,False
49,1127.485107421875,43279.08203125,1135.740966796875,6496.7216796875,42.87819290161133,-73.52034759521484,42.87112808227539,-73.52423858642578,0.32667967677116394,True
50,2743.367431640625,42259.9609375,642.1235961914062,6563.70751953125,42.830604553222656,-73.52849578857422,42.81844711303711,-73.52760314941406,0.214226633310318,False
51,2329.047607421875,43786.92578125,989.8392944335938,6357.4072265625,42.846004486083984,-73.51499938964844,42.84403610229492,-73.51724243164062,0.3338119685649872,False
52,2968.25927734375,42357.3671875,609.1668701171875,6587.99951171875,42.8245849609375,-73.52747344970703,42.81636428833008,-73.52882385253906,0.22681038081645966,False
53,2776.046875,43626.83984375,899.6698608398438,6388.96044921875,42.833152770996094,-73.51615142822266,42.8358154296875,-73.51882934570312,0.3662325441837311,False
54,3476.9609375,45388.49609375,974.2889404296875,6049.435546875,42.81809997558594,-73.4998550415039,42.81995391845703,-73.50180053710938,0.25220343470573425,False
55,2186.4248046875,45337.37109375,1197.506591796875,6085.6591796875,42.853878021240234,-73.50113677978516,42.84855270385742,-73.50361633300781,0.21863889694213867,False
56,1734.0819091796875,45351.2734375,1290.546142578125,6089.6103515625,42.86649703979492,-73.50130462646484,42.85966491699219,-73.50381469726562,0.33578869700431824,False
57,3248.198486328125,44612.25390625,909.2159423828125,6183.09375,42.82250213623047,-73.5069808959961,42.82203674316406,-73.50849914550781,0.2675662338733673,False
58,2118.436279296875,43113.30078125,897.6738891601562,6510.51513671875,42.85017395019531,-73.52120208740234,42.844383239746094,-73.52493286132812,0.3504055142402649,False
59,3102.900390625,43746.44921875,789.8124389648438,6348.20263671875,42.8243522644043,-73.5148696899414,42.820068359375,-73.51677703857422,0.27089545130729675,False
60,2967.50634765625,43126.0625,801.3565673828125,6433.65087890625,42.82655334472656,-73.52054595947266,42.82759475708008,-73.52107238769531,0.35492777824401855,False
61,3475.057373046875,43815.20703125,735.0511474609375,6329.13525390625,42.81416320800781,-73.51400756835938,42.812313079833984,-73.51582336425781,0.42177245020866394,False
62,1423.9578857421875,42924.78125,1047.184814453125,6540.06884765625,42.86904525756836,-73.52334594726562,42.863948822021484,-73.52641296386719,0.2607351243495941,False
63,3216.7080078125,44266.13671875,930.48486328125,6256.130859375,42.82250213623047,-73.51011657714844,42.829795837402344,-73.51216125488281,0.22274036705493927,False
64,1131.6153564453125,43278.7890625,1134.7474365234375,6496.7216796875,42.878074645996094,-73.52034759521484,42.87101364135742,-73.52423858642578,0.44123032689094543,True
65,3550.6455078125,45192.3828125,950.8074951171875,6037.57861328125,42.815555572509766,-73.50157165527344,42.81636428833008,-73.50120544433594,0.209502175450325,False
66,1949.2799072265625,45291.88671875,1238.5965576171875,6125.1669921875,42.8603630065918,-73.50170135498047,42.85619354248047,-73.5055923461914,0.25393784046173096,False
67,2337.802490234375,42460.7890625,846.5618286132812,6562.39404296875,42.84241485595703,-73.52694702148438,42.84218215942383,-73.52753448486328,0.3285975158214569,False
68,5733.498046875,40990.59765625,1.9212305545806885,6660.85302734375,42.74399948120117,-73.53803253173828,42.750831604003906,-73.53248596191406,0.2055457979440689,False
69,4090.5771484375,38830.26953125,-141.00094604492188,7181.67822265625,42.78429412841797,-73.55862426757812,42.77178955078125,-73.5587158203125,0.30501165986061096,False
70,4013.837890625,41661.1875,414.9532470703125,6624.10205078125,42.793670654296875,-73.5330810546875,42.79633331298828,-73.5306396484375,0.31698060035705566,False
71,3378.594970703125,38753.296875,23.341934204101562,7198.02880859375,42.80397415161133,-73.55977630615234,42.79216384887695,-73.5595474243164,0.38457080721855164,False
72,3729.662109375,40143.47265625,316.0312194824219,6855.623046875,42.79772186279297,-73.5469741821289,42.801544189453125,-73.54228973388672,0.23891998827457428,False
73,6327.14013671875,40721.87109375,-154.71884155273438,6702.1875,42.726749420166016,-73.54007720947266,42.73554992675781,-73.5345687866211,0.21206063032150269,False
74,3182.86083984375,38971.31640625,100.93897247314453,7178.40771484375,42.80999755859375,-73.55792999267578,42.799808502197266,-73.55855560302734,0.3039344847202301,False
75,3315.151123046875,40512.46484375,487.5471496582031,6683.16162109375,42.81022644042969,-73.54390716552734,42.8090705871582,-73.53360748291016,0.20843406021595,False
76,3199.433837890625,40882.2578125,557.6597900390625,6669.38330078125,42.814395904541016,-73.54063415527344,42.81624984741211,-73.53291320800781,0.22477877140045166,False
77,3050.10009765625,40746.77734375,502.6649475097656,6746.79052734375,42.81821823120117,-73.54195404052734,42.81543731689453,-73.53681182861328,0.2134726196527481,False
78,1239.524169921875,42260.92578125,1173.01171875,6582.0908203125,42.87251663208008,-73.52944946289062,42.88166427612305,-73.52852630615234,0.2577701210975647,False
79,2764.548095703125,39296.36328125,379.3878479003906,6959.796875,42.82250213623047,-73.55525207519531,42.81647872924805,-73.54753112792969,0.33748871088027954,False
80,2556.824462890625,40708.8203125,670.3690185546875,6687.75439453125,42.831878662109375,-73.54261779785156,42.83072280883789,-73.5338363647461,0.24827547371387482,False
81,1530.472412109375,38859.08984375,605.8054809570312,7111.0234375,42.8558464050293,-73.56000518798828,42.853878021240234,-73.5551528930664,0.2532932460308075,False
82,3192.524658203125,40214.515625,496.2723388671875,6736.296875,42.812889099121094,-73.54667663574219,42.813934326171875,-73.53628540039062,0.3805578052997589,False
83,355.329833984375,35795.21484375,635.1103515625,7784.8974609375,42.8809700012207,-73.58854675292969,42.90632629394531,-73.5892105102539,0.2899248003959656,False
84,643.0765380859375,35956.44140625,582.3111572265625,7782.291015625,42.873329162597656,-73.58689880371094,42.899959564208984,-73.58907318115234,0.3843849301338196,False
85,56.71027374267578,35235.39453125,644.4425659179688,8034.9189453125,42.887916564941406,-73.59382629394531,42.925662994384766,-73.60188293457031,0.20990097522735596,False
86,346.816162109375,35516.171875,445.1890563964844,7911.91015625,42.88050842285156,-73.5910873413086,42.89336013793945,-73.59564208984375,0.20788171887397766,True
87,404.8567199707031,35286.9453125,489.064453125,7979.609375,42.8783073425293,-73.59313201904297,42.9034309387207,-73.59907531738281,0.4540189504623413,False
88,-2.06435227394104,35595.3828125,650.1058349609375,7963.9892578125,42.890464782714844,-73.59059143066406,42.921146392822266,-73.59828186035156,0.26097849011421204,False
89,106.5227279663086,35929.10546875,774.0208129882812,7835.06298828125,42.88826370239258,-73.58749389648438,42.92624282836914,-73.59175109863281,0.30597350001335144,False
90,88.56665802001953,33930.8515625,541.2222290039062,8227.3779296875,42.883750915527344,-73.60567474365234,42.92763137817383,-73.61164855957031,0.3309691548347473,False
91,4.17964506149292,36034.45703125,811.2058715820312,7762.7412109375,42.89139175415039,-73.58660125732422,42.925315856933594,-73.58808898925781,0.3789903223514557,False
