point_id,x_a,y_a,x_b,y_b,lon_a,lat_a,lon_b,lat_b,score,inlier
49,7183.4619140625,49175.52734375,633.0836181640625,1739.0147705078125,42.72476577758789,-73.46350860595703,42.79338836669922,-73.4820327758789,0.13558045029640198,False
50,6816.11962890625,47173.8046875,973.663818359375,1109.1488037109375,42.72980880737305,-73.48168182373047,42.83476638793945,-73.46125030517578,0.05260439217090607,False
51,5987.35107421875,50144.0390625,844.0000610351562,1627.6287841796875,42.76045227050781,-73.45561218261719,42.81901168823242,-73.47835540771484,0.25095289945602417,False
52,6372.55908203125,50108.296875,418.9208679199219,1634.5784912109375,42.749671936035156,-73.45568084716797,42.76736831665039,-73.47858428955078,0.08844680339097977,False
53,5873.32421875,48618.69921875,770.9532470703125,1188.8643798828125,42.75971603393555,-73.4693374633789,42.81013870239258,-73.46388244628906,0.06174447387456894,False
54,6094.92333984375,47609.6484375,895.3117065429688,1003.9944458007812,42.750972747802734,-73.47823333740234,42.82524871826172,-73.45777893066406,-0.04568137973546982,False
55,6054.0771484375,47169.07421875,918.4392700195312,1544.58740234375,42.7509765625,-73.48221588134766,42.82805633544922,-73.47561645507812,0.657321572303772,False
56,6050.19091796875,47940.78125,937.4998779296875,1724.9368896484375,42.7530632019043,-73.47529602050781,42.83037185668945,-73.4815673828125,-0.2382582426071167,False
57,5395.9580078125,47922.0859375,449.1421203613281,1635.2906494140625,42.77119445800781,-73.47588348388672,42.77103805541992,-73.47860717773438,0.0033621336333453655,False
58,5218.22119140625,48552.84375,692.1780395507812,1826.2867431640625,42.777740478515625,-73.47034454345703,42.800567626953125,-73.48491668701172,-0.25671666860580444,False
59,4671.3369140625,48345.35546875,570.8497924804688,1229.1436767578125,42.79240417480469,-73.47254943847656,42.785823822021484,-73.4652099609375,-0.10420875251293182,False
60,4426.5068359375,47975.75390625,130.32339477539062,1613.9639892578125,42.79826736450195,-73.47602081298828,42.732303619384766,-73.4779052734375,-0.05116099491715431,False
61,3905.6630859375,49080.37890625,599.7598876953125,1524.1876220703125,42.81553268432617,-73.46646118164062,42.789337158203125,-73.47494506835938,0.05517853796482086,False
62,3730.748291015625,48997.03125,440.4318542480469,1504.333251953125,42.8201789855957,-73.46731567382812,42.769981384277344,-73.47428894042969,0.05183029919862747,False
63,4118.400390625,50254.9609375,733.600341796875,1612.3514404296875,42.812599182128906,-73.455810546875,42.805599212646484,-73.47785186767578,0.19818563759326935,False
64,3477.22900390625,49438.953125,212.4204864501953,1844.0325927734375,42.82833480834961,-73.4635238647461,42.742279052734375,-73.4854965209961,-0.03824995085597038,False
65,3312.190673828125,47126.125,976.084716796875,1115.69482421875,42.82707977294922,-73.4843521118164,42.835060119628906,-73.46146392822266,5.5877302784779204e-11,False
66,7122.666015625,49783.88671875,848.237060546875,876.1448974609375,42.72801971435547,-73.4581069946289,42.81952667236328,-73.45355987548828,0.34795060753822327,False
67,6922.25830078125,51762.45703125,162.05316162109375,1015.1199340820312,42.738670349121094,-73.4405517578125,42.73615646362305,-73.45814514160156,0.10353640466928482,False
68,5774.2109375,52382.234375,635.6998901367188,119.96743774414062,42.77207946777344,-73.43575286865234,42.793704986572266,-73.4286117553711,0.030853889882564545,False
69,5795.32861328125,52148.03515625,191.6619415283203,56.535892486572266,42.770896911621094,-73.43783569335938,42.73975372314453,-73.42652130126953,0.020499149337410927,False
70,5055.076171875,51183.36328125,286.164794921875,611.8333740234375,42.78896713256836,-73.44691467285156,42.75123596191406,-73.44483947753906,0.17157715559005737,False
71,5272.056640625,50089.16015625,592.5839233398438,309.9212341308594,42.7801628112793,-73.45655822753906,42.78846740722656,-73.43487548828125,0.29088541865348816,False
72,5308.109375,50180.76953125,594.54052734375,840.081787109375,42.779396057128906,-73.45571899414062,42.78870391845703,-73.4523696899414,0.03622514754533768,False
73,4840.59423828125,53139.2890625,724.446533203125,714.8950805664062,42.79987716674805,-73.42960357666016,42.80448913574219,-73.4482421875,0.3697627782821655,False
74,4840.59423828125,53139.2890625,724.446533203125,714.8950805664062,42.79987716674805,-73.42960357666016,42.80448913574219,-73.4482421875,0.31902816891670227,False
75,4962.25341796875,51922.3359375,670.781005859375,1002.0755615234375,42.793418884277344,-73.44037628173828,42.79796600341797,-73.45771789550781,-0.08831638842821121,False
76,4588.16650390625,52694.38671875,536.1386108398438,864.4371948242188,42.80574417114258,-73.43373107910156,42.78160858154297,-73.45317840576172,0.034001804888248444,False
77,3960.56005859375,50622.921875,202.2461700439453,199.59259033203125,42.817909240722656,-73.45262145996094,42.74104309082031,-73.43123626708984,0.27878764271736145,False
78,3942.709716796875,51092.43359375,783.6847534179688,267.91015625,42.8195915222168,-73.44844055175781,42.811683654785156,-73.4334945678711,4.498712513623104e-11,False
79,5903.05224609375,37218.95703125,590.29443359375,3841.85498046875,42.72951126098633,-73.57205200195312,42.78818893432617,-73.55142211914062,-0.18519000709056854,False
80,5855.2314453125,37384.32421875,590.8013305664062,4261.39111328125,42.73127746582031,-73.57058715820312,42.78824996948242,-73.56526184082031,-0.2833283245563507,False
81,5765.2041015625,37515.3984375,275.3187255859375,3956.8955078125,42.734130859375,-73.5694580078125,42.74991989135742,-73.55521392822266,-0.14715860784053802,False
82,5426.0654296875,38163.91796875,248.3155517578125,4450.283203125,42.74528503417969,-73.56379699707031,42.746639251708984,-73.57149505615234,-0.21547900140285492,False
83,5670.4541015625,38495.1953125,330.61700439453125,4082.851806640625,42.739315032958984,-73.56063842773438,42.75663757324219,-73.55937194824219,-0.39683112502098083,False
84,5227.33984375,37140.45703125,207.32791137695312,4487.67138671875,42.748191833496094,-73.57320404052734,42.74165725708008,-73.5727310180664,-0.47087541222572327,False
85,5173.87158203125,37744.7421875,661.1852416992188,4491.7802734375,42.75124740600586,-73.56775665283203,42.79680252075195,-73.57286834716797,-0.31965577602386475,False
86,4266.60595703125,37131.2265625,858.9864501953125,4357.45556640625,42.77501678466797,-73.57390594482422,42.82083511352539,-73.56843566894531,-0.13546134531497955,False
87,4269.583984375,37499.59375,950.7034912109375,4481.97705078125,42.77587890625,-73.57056427001953,42.83197784423828,-73.57254028320312,-0.7799652814865112,False
88,4536.6787109375,40472.27734375,858.9864501953125,4357.45556640625,42.77605056762695,-73.5434799194336,42.82083511352539,-73.56843566894531,-0.26312440633773804,False
89,4859.5556640625,38936.25,490.5569763183594,4044.117919921875,42.76309585571289,-73.55716705322266,42.77606964111328,-73.55809020996094,-1.1051836013793945,False
90,4808.580078125,38831.49609375,867.11083984375,4064.673095703125,42.76424789428711,-73.55815124511719,42.82181930541992,-73.55876922607422,-0.35136353969573975,False
91,4045.946533203125,38924.96875,182.9816436767578,3776.49169921875,42.78578186035156,-73.55779266357422,42.73870086669922,-73.54926300048828,0.0006598419859074056,False
92,3319.21826171875,38021.7578125,671.7691650390625,4419.9560546875,42.803768157958984,-73.56643676757812,42.79808807373047,-73.57049560546875,-0.3793443739414215,False
93,3835.4521484375,39241.36328125,431.4427490234375,3873.517822265625,42.79246520996094,-73.55506134033203,42.76888656616211,-73.5524673461914,-0.34766852855682373,False
94,2233.166748046875,38135.03515625,939.23974609375,4477.728515625,42.83439254760742,-73.56610870361328,42.83058547973633,-73.57240295410156,7.264144841201414e-11,False
95,3154.522216796875,42576.48828125,1485.06005859375,2914.273193359375,42.819950103759766,-73.52537536621094,42.89690017700195,-73.52081298828125,0.1949651688337326,False
96,2528.01318359375,43049.484375,1233.6143798828125,2798.1328125,42.83860397338867,-73.52151489257812,42.86634826660156,-73.51698303222656,0.20788335800170898,False
97,2295.136474609375,40274.4453125,1037.4853515625,3183.556396484375,42.83808135986328,-73.54670715332031,42.84252166748047,-73.52970123291016,0.47926077246665955,False
98,2575.322509765625,41677.92578125,1232.749267578125,3236.8408203125,42.83381652832031,-73.53385162353516,42.86624526977539,-73.53145599365234,0.3153899610042572,False
99,1106.1427001953125,41656.0,1718.7025146484375,3610.63623046875,42.874717712402344,-73.53499603271484,42.92528533935547,-73.54379272460938,0.0804857611656189,False
100,471.6207275390625,40906.8515625,878.3853759765625,2842.650146484375,42.89053726196289,-73.54216766357422,42.82318878173828,-73.51844787597656,0.30276763439178467,False
101,483.89739990234375,40854.921875,1496.4542236328125,3278.711181640625,42.89006423950195,-73.5426254272461,42.898284912109375,-73.5328369140625,0.4786761701107025,False
102,527.8682861328125,41386.98046875,865.3186645507812,3572.85400390625,42.890167236328125,-73.53779602050781,42.82160186767578,-73.54254150390625,0.10652681440114975,False
